OccuranceID,Family,Genus,Species,Number of individuals,Site ID,Location,Country,Province/State,Latitude,Longitude,Checklist ID,Distance Traveled,Date Observed,Start time,End time,Sampling protocol,Basis of record,Observer,Status,Checklist Completed,Submitted date,X23,X24
310232,Nymphalidae,Polygonia,sp.,2,22318,Catawba Creek Rd. (Botetourt),United States,Virginia,37.583851,-79.829192,77549,2500,2018-04-13,09:30:00,11:20:00,Traveling Survey,Sight,Barry Kinzie,Identified,No,2018-04-13,NA,NA
310233,Hesperiidae,Erynnis,sp.,40,22318,Catawba Creek Rd. (Botetourt),United States,Virginia,37.583851,-79.829192,77549,2500,2018-04-13,09:30:00,11:20:00,Traveling Survey,Sight,Barry Kinzie,Identified,No,2018-04-13,NA,NA
310252,Nymphalidae,Polygonia,comma,2,36675,Fall Creek Trail at Geist Dam,United States,Indiana,39.90909,-85.986989,77555,NA,2018-04-13,15:15:00,NA,Incidental Observation(s),Sight,Nick Kiehl,Identified,No,2018-04-13,NA,NA
310253,Nymphalidae,Vanessa,atalanta,1,36675,Fall Creek Trail at Geist Dam,United States,Indiana,39.90909,-85.986989,77555,NA,2018-04-13,15:15:00,NA,Incidental Observation(s),Sight,Nick Kiehl,Identified,No,2018-04-13,NA,NA
310254,Nymphalidae,Polygonia,comma,8,36676,Ipperwash Dunes and Swales Nature Reserve Trails,Canada,Ontario,43.206401,-81.970432,77556,5500,2018-04-13,13:00:00,14:55:00,Traveling Survey,Sight,Paul Carter,Identified,No,2018-04-13,NA,NA
310255,Nymphalidae,Nymphalis,antiopa,7,36676,Ipperwash Dunes and Swales Nature Reserve Trails,Canada,Ontario,43.206401,-81.970432,77556,5500,2018-04-13,13:00:00,14:55:00,Traveling Survey,Sight,Paul Carter,Identified,No,2018-04-13,NA,NA
310256,Nymphalidae,Vanessa,atalanta,1,36677,"Reformed Presbyterian Church, South 9th Street, Lafayette, IN, USA",United States,Indiana,40.39943,-86.885948,77557,NA,2018-04-13,14:30:00,15:00:00,Historical,Sight,Sam Hartzler,Identified,No,2018-04-13,NA,NA
310257,Nymphalidae,Polygonia,comma,4,29617,"Grant Park, Normandy Lane, Centerville, OH, United States",United States,Ohio,39.64152,-84.176559,77558,2736,2018-04-12,10:04:00,12:08:00,Traveling Survey,Photograph,Sarah White,Identified,No,2018-04-13,NA,NA
310258,Nymphalidae,Polygonia,interrogationis,1,23557,"Cox Arboretum MetroPark, North Springboro Pike, Dayton, OH, United States",United States,Ohio,39.656155,-84.224474,77559,3235,2018-04-12,12:54:00,14:43:00,Traveling Survey,Sight,Sarah White,Identified,No,2018-04-13,NA,NA
310259,Nymphalidae,Polygonia,comma,1,23557,"Cox Arboretum MetroPark, North Springboro Pike, Dayton, OH, United States",United States,Ohio,39.656155,-84.224474,77559,3235,2018-04-12,12:54:00,14:43:00,Traveling Survey,Sight,Sarah White,Identified,No,2018-04-13,NA,NA
310260,Nymphalidae,Nymphalis,antiopa,1,23557,"Cox Arboretum MetroPark, North Springboro Pike, Dayton, OH, United States",United States,Ohio,39.656155,-84.224474,77559,3235,2018-04-12,12:54:00,14:43:00,Traveling Survey,Sight,Sarah White,Identified,No,2018-04-13,NA,NA
310261,Nymphalidae,Polygonia,comma,5,23824,"Germantown Metropark, Conservancy Road, Germantown, OH, United States",United States,Ohio,39.648473,-84.417282,77560,1867,2018-04-13,13:18:00,14:23:00,Traveling Survey,Photograph,Sarah White,Identified,No,2018-04-13,NA,NA
310262,Pieridae,Pieris,rapae,1,23386,"Sugarcreek MetroPark, Conference Road, Bellbrook, OH, United States",United States,Ohio,39.617286,-84.09649,77561,4361,2018-04-13,15:51:00,17:57:00,Traveling Survey,Sight,Sarah White,Identified,No,2018-04-13,NA,NA
310263,Lycaenidae,Celastrina,ladon,5,23386,"Sugarcreek MetroPark, Conference Road, Bellbrook, OH, United States",United States,Ohio,39.617286,-84.09649,77561,4361,2018-04-13,15:51:00,17:57:00,Traveling Survey,Photograph,Sarah White,Identified,No,2018-04-13,NA,NA
310264,Nymphalidae,Polygonia,comma,1,23386,"Sugarcreek MetroPark, Conference Road, Bellbrook, OH, United States",United States,Ohio,39.617286,-84.09649,77561,4361,2018-04-13,15:51:00,17:57:00,Traveling Survey,Photograph,Sarah White,Identified,No,2018-04-13,NA,NA
310265,Nymphalidae,Vanessa,atalanta,3,23386,"Sugarcreek MetroPark, Conference Road, Bellbrook, OH, United States",United States,Ohio,39.617286,-84.09649,77561,4361,2018-04-13,15:51:00,17:57:00,Traveling Survey,Photograph,Sarah White,Identified,No,2018-04-13,NA,NA
310269,Lycaenidae,Callophrys,henrici,2,17070,Glassboro Woods WMA - Gloucester County,United States,New Jersey,39.679976,-75.087519,77563,3100,2018-04-13,14:30:00,16:20:00,Traveling Survey,Photograph,Sandra  Keller,Needs IDs,No,2018-04-13,NA,NA
310270,Lycaenidae,Celastrina,ladon,2,17070,Glassboro Woods WMA - Gloucester County,United States,New Jersey,39.679976,-75.087519,77563,3100,2018-04-13,14:30:00,16:20:00,Traveling Survey,Sight,Sandra  Keller,Needs IDs,No,2018-04-13,NA,NA
310271,Nymphalidae,Polygonia,sp.,4,17070,Glassboro Woods WMA - Gloucester County,United States,New Jersey,39.679976,-75.087519,77563,3100,2018-04-13,14:30:00,16:20:00,Traveling Survey,Sight,Sandra  Keller,Needs IDs,No,2018-04-13,NA,NA
310273,Nymphalidae,Nymphalis,antiopa,7,36679,Dune Swales,Canada,Ontario,43.206386,-81.970963,77565,5000,2018-04-13,13:00:00,14:30:00,Traveling Survey,Sight,Lori Clancy,Identified,No,2018-04-14,NA,NA
310274,Nymphalidae,Polygonia,comma,7,36679,Dune Swales,Canada,Ontario,43.206386,-81.970963,77565,5000,2018-04-13,13:00:00,14:30:00,Traveling Survey,Sight,Lori Clancy,Identified,No,2018-04-14,NA,NA
310275,Nymphalidae,Vanessa,atalanta,1,14050,"4788 E 400 N, Craigville, IN, United States",United States,Indiana,40.800842,-85.131752,77566,NA,2018-04-13,12:30:00,13:00:00,Incidental Observation(s),Sight,Pamela and Peter Oleson,Identified,No,2018-04-14,NA,NA
310276,Pieridae,Pieris,rapae,4,28983,Super Sod Blvd,United States,South Carolina,33.450958,-80.742753,77567,1000,2018-04-13,15:25:00,15:40:00,Traveling Survey,Photograph,Dennis Forsythe,Identified,No,2018-04-14,NA,NA
310277,Nymphalidae,Euptoieta,claudia,1,33586,Bethel Forest Road,United States,South Carolina,33.439417,-80.737722,77568,NA,2018-04-13,15:40:00,15:52:00,Incidental Observation(s),Sight,Dennis Forsythe,Identified,No,2018-04-14,NA,NA
310288,Lycaenidae,Callophrys,spinetorum,2,36680,"Big Laguna Trail--north end, San Diego County",United States,California,32.901912,-116.46044,77571,1900,2018-04-04,11:45:00,12:53:00,Traveling Survey,Sight,Timothy Reichard,Identified,No,2018-04-14,NA,NA
310289,Lycaenidae,Plebejus,acmon/lupinus,6,36680,"Big Laguna Trail--north end, San Diego County",United States,California,32.901912,-116.46044,77571,1900,2018-04-04,11:45:00,12:53:00,Traveling Survey,Sight,Timothy Reichard,Identified,No,2018-04-14,NA,NA
310290,Hesperiidae,Erynnis,afranius,3,36680,"Big Laguna Trail--north end, San Diego County",United States,California,32.901912,-116.46044,77571,1900,2018-04-04,11:45:00,12:53:00,Traveling Survey,Sight,Timothy Reichard,Identified,No,2018-04-14,NA,NA
310291,Hesperiidae,Pyrgus,communis/albescens,2,36680,"Big Laguna Trail--north end, San Diego County",United States,California,32.901912,-116.46044,77571,1900,2018-04-04,11:45:00,12:53:00,Traveling Survey,Photograph,Timothy Reichard,Identified,No,2018-04-14,NA,NA
310292,Lycaenidae,Celastrina,ladon,2,5498,Great Swamp MA,United States,Rhode Island,41.468983,-71.579539,77572,NA,2018-04-14,12:27:00,16:20:00,Incidental Observation(s),Sight,David Mozzoni,Identified,No,2018-04-14,NA,NA
310293,Nymphalidae,Nymphalis,antiopa,2,5498,Great Swamp MA,United States,Rhode Island,41.468983,-71.579539,77572,NA,2018-04-14,12:27:00,16:20:00,Incidental Observation(s),Sight,David Mozzoni,Identified,No,2018-04-14,NA,NA
310294,Unknown,Unknown,Unknown sp1,2,36681,"Kitchen Creek Road--Upper Section, San Diego County",United States,California,32.832243,-116.453113,77573,600,2018-04-04,14:10:00,14:30:00,Traveling Survey,Photograph,Timothy Reichard,Needs IDs,No,2018-04-14,NA,NA
310295,Lycaenidae,Plebejus,acmon/lupinus,2,36682,"Pacific Crest Trail at Kitchen Creek Road, San Diego County",United States,California,32.746725,-116.450109,77574,500,2018-04-04,16:05:00,16:35:00,Traveling Survey,Photograph,Timothy Reichard,Identified,No,2018-04-14,NA,NA
310296,Hesperiidae,Megathymus,yuccae,2,32615,Silver Bluff Audubon General Excluding Pond Area,United States,South Carolina,33.321194,-81.855268,77575,NA,2018-04-13,12:45:00,13:15:00,Incidental Observation(s),Photograph,John Demko,Identified,No,2018-04-14,NA,NA
310297,Nymphalidae,Vanessa,atalanta,1,36683,"15000 North Haggerty Road, Plymouth, MI, USA",United States,Michigan,42.391652,-83.43818,77576,NA,2018-04-13,12:00:00,NA,Incidental Observation(s),Sight,Darrin OBrien,Identified,No,2018-04-15,NA,NA
310298,Hesperiidae,Erynnis,juvenalis,2,24519,Garlington School Rd,United States,South Carolina,34.498971,-81.704196,77577,NA,2018-04-13,10:08:00,11:52:00,Incidental Observation(s),Photograph,Dennis Forsythe,Identified,No,2018-04-15,NA,NA
310299,Papilionidae,Battus,philenor,1,24519,Garlington School Rd,United States,South Carolina,34.498971,-81.704196,77577,NA,2018-04-13,10:08:00,11:52:00,Incidental Observation(s),Sight,Dennis Forsythe,Identified,No,2018-04-15,NA,NA
310300,Papilionidae,Eurytides,marcellus,7,24519,Garlington School Rd,United States,South Carolina,34.498971,-81.704196,77577,NA,2018-04-13,10:08:00,11:52:00,Incidental Observation(s),Photograph,Dennis Forsythe,Identified,No,2018-04-15,NA,NA
310301,Lycaenidae,Cupido,comyntas,2,24519,Garlington School Rd,United States,South Carolina,34.498971,-81.704196,77577,NA,2018-04-13,10:08:00,11:52:00,Incidental Observation(s),Photograph,Dennis Forsythe,Identified,No,2018-04-15,NA,NA
310302,Nymphalidae,Polygonia,interrogationis,1,24519,Garlington School Rd,United States,South Carolina,34.498971,-81.704196,77577,NA,2018-04-13,10:08:00,11:52:00,Incidental Observation(s),Sight,Dennis Forsythe,Identified,No,2018-04-15,NA,NA
310303,Nymphalidae,Danaus,plexippus,1,24519,Garlington School Rd,United States,South Carolina,34.498971,-81.704196,77577,NA,2018-04-13,10:08:00,11:52:00,Incidental Observation(s),Photograph,Dennis Forsythe,Identified,No,2018-04-15,NA,NA
310304,Nymphalidae,Hermeuptychia,sosybius,2,24519,Garlington School Rd,United States,South Carolina,34.498971,-81.704196,77577,NA,2018-04-13,10:08:00,11:52:00,Incidental Observation(s),Photograph,Dennis Forsythe,Identified,No,2018-04-15,NA,NA
310305,Lycaenidae,Celastrina,sp.,2,24519,Garlington School Rd,United States,South Carolina,34.498971,-81.704196,77577,NA,2018-04-13,10:08:00,11:52:00,Incidental Observation(s),Sight,Dennis Forsythe,Identified,No,2018-04-15,NA,NA
310306,Hesperiidae,Erynnis,juvenalis,1,24544,"Cromer Rd,",United States,South Carolina,34.452006,-81.701546,77578,NA,2018-04-13,12:00:00,12:12:00,Incidental Observation(s),Sight,Dennis Forsythe,Identified,No,2018-04-15,NA,NA
310307,Papilionidae,Papilio,glaucus,4,24544,"Cromer Rd,",United States,South Carolina,34.452006,-81.701546,77578,NA,2018-04-13,12:00:00,12:12:00,Incidental Observation(s),Sight,Dennis Forsythe,Identified,No,2018-04-15,NA,NA
310308,Pieridae,Abaeis,nicippe,1,24544,"Cromer Rd,",United States,South Carolina,34.452006,-81.701546,77578,NA,2018-04-13,12:00:00,12:12:00,Incidental Observation(s),Sight,Dennis Forsythe,Identified,No,2018-04-15,NA,NA
310309,Lycaenidae,Cupido,comyntas,1,24544,"Cromer Rd,",United States,South Carolina,34.452006,-81.701546,77578,NA,2018-04-13,12:00:00,12:12:00,Incidental Observation(s),Sight,Dennis Forsythe,Identified,No,2018-04-15,NA,NA
310310,Nymphalidae,Anaea,andria,1,24544,"Cromer Rd,",United States,South Carolina,34.452006,-81.701546,77579,NA,2018-04-13,12:12:00,12:30:00,Incidental Observation(s),Sight,Dennis Forsythe,Identified,No,2018-04-15,NA,NA
310311,Papilionidae,Battus,philenor,1,24544,"Cromer Rd,",United States,South Carolina,34.452006,-81.701546,77580,NA,2018-04-13,12:21:00,12:35:00,Incidental Observation(s),Sight,Dennis Forsythe,Identified,No,2018-04-15,NA,NA
310312,Papilionidae,Papilio,glaucus,1,24544,"Cromer Rd,",United States,South Carolina,34.452006,-81.701546,77580,NA,2018-04-13,12:21:00,12:35:00,Incidental Observation(s),Sight,Dennis Forsythe,Identified,No,2018-04-15,NA,NA
310313,Papilionidae,Battus,philenor,1,26426,Asias Branch Road,United States,South Carolina,34.440894,-81.642172,77581,NA,2018-04-13,12:58:00,13:45:00,Incidental Observation(s),Sight,Dennis Forsythe,Identified,No,2018-04-15,NA,NA
310314,Papilionidae,Papilio,glaucus,1,26426,Asias Branch Road,United States,South Carolina,34.440894,-81.642172,77581,NA,2018-04-13,12:58:00,13:45:00,Incidental Observation(s),Sight,Dennis Forsythe,Identified,No,2018-04-15,NA,NA
310315,Pieridae,Abaeis,nicippe,1,26426,Asias Branch Road,United States,South Carolina,34.440894,-81.642172,77581,NA,2018-04-13,12:58:00,13:45:00,Incidental Observation(s),Sight,Dennis Forsythe,Identified,No,2018-04-15,NA,NA
310316,Papilionidae,Papilio,glaucus,1,23026,"Eastwood, James Is",United States,South Carolina,32.745215,-79.913617,77582,1000,2018-04-15,08:45:00,09:15:00,Traveling Survey,Sight,Dennis Forsythe,Identified,No,2018-04-15,NA,NA
310317,Pieridae,Colias,philodice,12,36684,Clifton Institute (Adams Pasture),United States,Virginia,38.7846,-77.790292,77583,4000,2018-04-14,07:40:00,09:40:00,Traveling Survey,Sight,Bert Harris,Identified,No,2018-04-15,NA,NA
310318,Nymphalidae,Boloria,bellona,1,36684,Clifton Institute (Adams Pasture),United States,Virginia,38.7846,-77.790292,77583,4000,2018-04-14,07:40:00,09:40:00,Traveling Survey,Sight,Bert Harris,Identified,No,2018-04-15,NA,NA
310319,Hesperiidae,Hylephila,phyleus,1,36685,"Los Penasquitos Canyon Preserve--East End, San Diego County",United States,California,32.938383,-117.142496,77584,4100,2018-04-08,11:51:00,13:31:00,Traveling Survey,Photograph,Timothy Reichard,Identified,No,2018-04-15,NA,NA
310320,Papilionidae,Papilio,rutulus,2,36685,"Los Penasquitos Canyon Preserve--East End, San Diego County",United States,California,32.938383,-117.142496,77584,4100,2018-04-08,11:51:00,13:31:00,Traveling Survey,Sight,Timothy Reichard,Identified,No,2018-04-15,NA,NA
310321,Pieridae,Pieris,rapae,1,36685,"Los Penasquitos Canyon Preserve--East End, San Diego County",United States,California,32.938383,-117.142496,77584,4100,2018-04-08,11:51:00,13:31:00,Traveling Survey,Photograph,Timothy Reichard,Identified,No,2018-04-15,NA,NA
310322,Pieridae,Anthocharis,sara,8,36685,"Los Penasquitos Canyon Preserve--East End, San Diego County",United States,California,32.938383,-117.142496,77584,4100,2018-04-08,11:51:00,13:31:00,Traveling Survey,Photograph,Timothy Reichard,Identified,No,2018-04-15,NA,NA
310323,Nymphalidae,Nymphalis,antiopa,1,36685,"Los Penasquitos Canyon Preserve--East End, San Diego County",United States,California,32.938383,-117.142496,77584,4100,2018-04-08,11:51:00,13:31:00,Traveling Survey,Photograph,Timothy Reichard,Identified,No,2018-04-15,NA,NA
310324,Nymphalidae,Limenitis,lorquini,1,36685,"Los Penasquitos Canyon Preserve--East End, San Diego County",United States,California,32.938383,-117.142496,77584,4100,2018-04-08,11:51:00,13:31:00,Traveling Survey,Photograph,Timothy Reichard,Identified,No,2018-04-15,NA,NA
310325,Nymphalidae,Coenonympha,inornata,14,36685,"Los Penasquitos Canyon Preserve--East End, San Diego County",United States,California,32.938383,-117.142496,77584,4100,2018-04-08,11:51:00,13:31:00,Traveling Survey,Photograph,Timothy Reichard,Identified,No,2018-04-15,NA,NA
310326,Hesperiidae,Poanes,melane,1,36685,"Los Penasquitos Canyon Preserve--East End, San Diego County",United States,California,32.938383,-117.142496,77584,4100,2018-04-08,11:51:00,13:31:00,Traveling Survey,Photograph,Timothy Reichard,Identified,No,2018-04-15,NA,NA
310327,Nymphalidae,Nymphalis,antiopa,2,28094,"Eales Preserve at Moosic Mountain, Jessup, PA, United States",United States,Pennsylvania,41.445236,-75.551122,77585,900,2018-04-14,13:35:00,14:01:00,Traveling Survey,Photograph,David Trently,Identified,No,2018-04-15,NA,NA
310332,Papilionidae,Papilio,glaucus,2,36686,Hyde Park Road,United States,South Carolina,32.810451,-80.303169,77588,NA,2018-04-14,12:29:00,12:41:00,Incidental Observation(s),Sight,Dennis Forsythe,Identified,No,2018-04-15,NA,NA
310333,Papilionidae,Papilio,palamedes,1,36686,Hyde Park Road,United States,South Carolina,32.810451,-80.303169,77588,NA,2018-04-14,12:29:00,12:41:00,Incidental Observation(s),Sight,Dennis Forsythe,Identified,No,2018-04-15,NA,NA
310334,Hesperiidae,Epargyreus,clarus,1,36686,Hyde Park Road,United States,South Carolina,32.810451,-80.303169,77589,200,2018-04-14,12:45:00,13:05:00,Traveling Survey,Sight,Dennis Forsythe,Identified,No,2018-04-15,NA,NA
310335,Hesperiidae,Euphyes,vestris,1,36686,Hyde Park Road,United States,South Carolina,32.810451,-80.303169,77589,200,2018-04-14,12:45:00,13:05:00,Traveling Survey,Photograph,Dennis Forsythe,Identified,No,2018-04-15,NA,NA
310336,Nymphalidae,Phyciodes,tharos,1,36686,Hyde Park Road,United States,South Carolina,32.810451,-80.303169,77589,200,2018-04-14,12:45:00,13:05:00,Traveling Survey,Sight,Dennis Forsythe,Identified,No,2018-04-15,NA,NA
310337,Nymphalidae,Hermeuptychia,sosybius,2,36686,Hyde Park Road,United States,South Carolina,32.810451,-80.303169,77589,200,2018-04-14,12:45:00,13:05:00,Traveling Survey,Sight,Dennis Forsythe,Identified,No,2018-04-15,NA,NA
310338,Nymphalidae,Lethe,creola,1,36686,Hyde Park Road,United States,South Carolina,32.810451,-80.303169,77589,200,2018-04-14,12:45:00,13:05:00,Traveling Survey,Sight,Dennis Forsythe,Identified,No,2018-04-15,NA,NA
310339,Papilionidae,Papilio,palamedes,4,36686,Hyde Park Road,United States,South Carolina,32.810451,-80.303169,77589,200,2018-04-14,12:45:00,13:05:00,Traveling Survey,Sight,Dennis Forsythe,Identified,No,2018-04-15,NA,NA
310340,Nymphalidae,Hermeuptychia,intricata,2,36686,Hyde Park Road,United States,South Carolina,32.810451,-80.303169,77589,200,2018-04-14,12:45:00,13:05:00,Traveling Survey,Sight,Dennis Forsythe,Identified,No,2018-04-15,NA,NA
310341,Nymphalidae,Hermeuptychia,sp.,4,36686,Hyde Park Road,United States,South Carolina,32.810451,-80.303169,77589,200,2018-04-14,12:45:00,13:05:00,Traveling Survey,Sight,Dennis Forsythe,Identified,No,2018-04-15,NA,NA
310342,Nymphalidae,Phyciodes,tharos,12,36686,Hyde Park Road,United States,South Carolina,32.810451,-80.303169,77590,100,2018-04-14,13:15:00,13:30:00,Traveling Survey,Sight,Dennis Forsythe,Identified,No,2018-04-15,NA,NA
310343,Nymphalidae,Hermeuptychia,sosybius,2,36686,Hyde Park Road,United States,South Carolina,32.810451,-80.303169,77590,100,2018-04-14,13:15:00,13:30:00,Traveling Survey,Photograph,Dennis Forsythe,Identified,No,2018-04-15,NA,NA
310344,Pieridae,Phoebis,sennae,1,36686,Hyde Park Road,United States,South Carolina,32.810451,-80.303169,77591,100,2018-04-14,13:30:00,13:40:00,Traveling Survey,Sight,Dennis Forsythe,Identified,No,2018-04-15,NA,NA
310345,Nymphalidae,Phyciodes,tharos,2,36686,Hyde Park Road,United States,South Carolina,32.810451,-80.303169,77591,100,2018-04-14,13:30:00,13:40:00,Traveling Survey,Sight,Dennis Forsythe,Identified,No,2018-04-15,NA,NA
310346,Papilionidae,Papilio,palamedes,3,36686,Hyde Park Road,United States,South Carolina,32.810451,-80.303169,77591,100,2018-04-14,13:30:00,13:40:00,Traveling Survey,Sight,Dennis Forsythe,Identified,No,2018-04-15,NA,NA
310348,Hesperiidae,Poanes,zabulon,1,36686,Hyde Park Road,United States,South Carolina,32.810451,-80.303169,77593,NA,2018-04-14,14:00:00,15:00:00,Incidental Observation(s),Photograph,Dennis Forsythe,Identified,No,2018-04-15,NA,NA
310349,Papilionidae,Battus,philenor,8,36687,"Aransas National Wildlife Refuge, Wild Life Circle, Austwell, TX, USA",United States,Texas,28.244524,-96.856559,77594,37015,2018-03-04,08:30:00,14:10:00,Traveling Survey,Sight,Kathleen Dvorak,Needs IDs,No,2018-04-15,NA,NA
310350,Pieridae,Pyrisitia,lisa,1,36687,"Aransas National Wildlife Refuge, Wild Life Circle, Austwell, TX, USA",United States,Texas,28.244524,-96.856559,77594,37015,2018-03-04,08:30:00,14:10:00,Traveling Survey,Sight,Kathleen Dvorak,Needs IDs,No,2018-04-15,NA,NA
310351,Nymphalidae,Vanessa,atalanta,3,36687,"Aransas National Wildlife Refuge, Wild Life Circle, Austwell, TX, USA",United States,Texas,28.244524,-96.856559,77594,37015,2018-03-04,08:30:00,14:10:00,Traveling Survey,Sight,Kathleen Dvorak,Needs IDs,No,2018-04-15,NA,NA
